Activity Name: bath/
UserID: D
StartTime: 0
x	y	z
-516	179	-481
-765	223	-420
-992	-2	-404
-1137	-64	-273
-975	-244	-13
-1034	-13	-73
-1040	246	-109
-994	319	-276
-877	275	-362
-861	71	-468
-857	95	-657
-868	-69	-733
-877	-129	-1034
-807	-385	-1108
-1050	-706	-628
-1181	-528	-759
-1412	-120	-129
-1289	696	-122
-1064	671	-112
-580	483	-314
-285	-496	-168
-264	-605	-100
-708	248	-618
-1064	472	-416
-960	423	-687
-808	-136	-554
-668	-488	-375
-752	-297	-660
-824	-626	-594
-932	-356	-660
-904	-409	-714
-792	-319	-336
-817	-351	-553
-808	-261	-609
-852	-104	-497
-821	-141	-473
-706	-449	-199
-669	-392	427
-762	-381	135
-936	-466	-325
-871	-532	-805
-991	-268	-1058
-593	-344	-756
-732	-561	-274
-645	49	859
-889	753	1238
-1073	-213	811
-1309	440	734
-1340	-336	-541
-1602	-272	-977
-1416	-180	-29
-1028	-1053	1203
-1287	-386	488
-1394	-234	176
-1305	-148	-321
-1285	-40	-452
-1180	345	-336
-1087	743	-193
-953	940	-97
-724	558	-93
-424	708	-180
-328	905	-309
-229	960	-365
-185	960	-297
-128	880	-210
-76	974	-177
-49	940	-144
12	828	-141
63	647	-178
143	343	-365
63	224	-2
123	545	-512
230	944	-794
239	883	-570
260	1016	-565
312	944	-644
295	595	-903
195	654	-609
65	553	-738
-17	535	-626
7	776	-689
73	783	-640
24	679	-647
91	959	-505
183	1004	-514
179	807	-639
272	899	-552
248	838	-517
177	816	-452
115	824	-455
104	844	-484
92	883	-513
12	884	-464
-175	920	-369
-80	947	-330
-117	923	-353
-122	975	-321
-157	975	-285
-153	966	-264
-197	1006	-385
-248	1091	-372
-258	1095	-297
-268	1011	-199
-264	992	-153
-249	992	-256
-84	982	-132
46	856	-116
127	1014	-104
135	1100	-168
99	1075	-226
60	992	-183
-104	960	-97
-248	943	-8
-319	974	96
-360	975	183
-368	939	247
-351	921	278
-301	952	310
-233	988	319
-201	988	276
-223	1019	259
-244	1004	223
-241	1004	230
-260	1001	211
-236	963	179
-209	944	135
-189	951	115
-193	895	108
-217	902	143
-285	920	209
-372	945	275
-495	956	364
-488	811	415
-410	775	465
-308	831	475
-193	880	404
-97	966	392
-16	951	371
17	945	339
33	998	297
14	1063	254
14	1048	319
-33	1200	393
-72	1236	446
-17	1239	566
-47	1164	600
-122	1048	600
-165	999	609
-189	968	673
-177	872	726
-104	817	743
-40	646	716
-72	470	648
-234	428	588
-189	387	790
-473	323	807
-325	83	1048
39	175	1024
204	415	1151
252	528	1191
289	532	1068
300	398	1065
265	385	1048
262	328	1055
166	267	1055
185	224	1001
44	279	1073
135	184	1100
132	135	1105
